id,temperature,humidity,air_quality,created_at
15799,28,58.9,159,2026-03-04 03:26:09.826423
15800,28,58.9,153,2026-03-04 03:26:16.159156
15801,28,58.9,153,2026-03-04 03:26:22.680218
15802,28,58.9,151,2026-03-04 03:26:29.093472
15803,28,58.9,156,2026-03-04 03:26:35.398726
15804,28,58.9,158,2026-03-04 03:26:41.796335
15805,28,58.9,153,2026-03-04 03:26:48.059292
15806,28,58.9,147,2026-03-04 03:26:54.42851
15807,28,58.9,153,2026-03-04 03:27:01.172231
15808,28,58.9,155,2026-03-04 03:27:07.587585
15809,28,58.9,156,2026-03-04 03:27:14.090404
15810,28,58.9,161,2026-03-04 03:27:20.450793
15811,28,58.9,156,2026-03-04 03:27:26.798978
15812,28,58.9,153,2026-03-04 03:27:33.391578
15813,28,58.9,157,2026-03-04 03:27:39.703185
15814,28,58.9,159,2026-03-04 03:27:46.212692
15815,28,58.9,156,2026-03-04 03:27:52.827385
15816,28,58.9,157,2026-03-04 03:27:59.405623
15817,28,58.9,158,2026-03-04 03:28:05.748066
15818,28,58.9,154,2026-03-04 03:28:24.311185
15819,28,58.9,159,2026-03-04 03:28:30.684243
15820,28,59,155,2026-03-04 03:28:37.030198
15821,28,59,159,2026-03-04 03:28:43.455996
15822,28,59,151,2026-03-04 03:28:49.953393
15823,28,59,156,2026-03-04 03:28:56.327025
15824,28,59,160,2026-03-04 03:29:02.631812
15825,28,59,156,2026-03-04 03:29:09.071841
15826,28,59,155,2026-03-04 03:29:15.545193
15827,28,59,157,2026-03-04 03:29:22.138276
15828,28,59,151,2026-03-04 03:29:28.753677
15829,28,59,158,2026-03-04 03:29:35.398746
15830,28,59,157,2026-03-04 03:29:42.000668
15831,28,59,160,2026-03-04 03:29:48.451103
15832,28,59,157,2026-03-04 03:29:55.667328
15833,28,59,156,2026-03-04 03:30:02.586888
15834,28,59,158,2026-03-04 03:30:09.155418
15835,28,59,162,2026-03-04 03:30:15.79596
15836,28,59,158,2026-03-04 03:30:22.535348
15837,28,59,162,2026-03-04 03:30:30.62279
15838,28,59,158,2026-03-04 03:30:37.087369
15839,28,59,161,2026-03-04 03:30:43.382385
15840,28,59,157,2026-03-04 03:30:49.794199
15841,28,59,160,2026-03-04 03:30:56.108733
15842,28,59,157,2026-03-04 03:31:02.772156
15843,28,59,156,2026-03-04 03:31:09.203917
15844,28,59,162,2026-03-04 03:31:15.584743
15845,28,59,155,2026-03-04 03:31:21.894685
15846,28,59,159,2026-03-04 03:31:28.270143
15847,28,59,162,2026-03-04 03:31:34.625095
15848,28,59,159,2026-03-04 03:31:40.933501
15849,28,59,151,2026-03-04 03:31:47.324829
15850,28,59,154,2026-03-04 03:31:53.678048
15851,28,59,156,2026-03-04 03:32:00.249276
15852,28,59,151,2026-03-04 03:32:06.645822
15853,28,59,151,2026-03-04 03:32:13.13539
15854,28,58.9,151,2026-03-04 03:32:19.643198
15855,28,58.9,152,2026-03-04 03:32:26.541522
15856,28,58.9,153,2026-03-04 03:32:33.072119
15857,28,58.9,154,2026-03-04 03:32:39.570332
15858,28,58.9,152,2026-03-04 03:32:46.04906
15859,28,58.9,151,2026-03-04 03:32:52.691358
15860,28,59,155,2026-03-04 03:32:59.182508
15861,28,58.9,156,2026-03-04 03:33:05.674848
15862,28,58.9,154,2026-03-04 03:33:12.066064
15863,28,58.9,155,2026-03-04 03:33:18.398572
15864,28,58.9,151,2026-03-04 03:33:24.81725
15865,28,58.9,156,2026-03-04 03:33:31.103647
15866,28,58.9,157,2026-03-04 03:33:38.017034
15867,28,58.9,160,2026-03-04 03:33:44.437928
15868,28,58.9,157,2026-03-04 03:33:50.86561
15869,28,58.9,155,2026-03-04 03:33:57.36524
15870,28,58.9,156,2026-03-04 03:34:03.849157
15871,28,58.9,157,2026-03-04 03:34:10.229828
15872,28,58.9,154,2026-03-04 03:34:16.63247
15873,28,58.9,155,2026-03-04 03:34:22.977616
15874,28,58.9,147,2026-03-04 03:34:29.331731
15875,28,58.9,157,2026-03-04 03:34:35.713591
15876,28,58.9,157,2026-03-04 03:34:42.004377
15877,28,58.9,159,2026-03-04 03:34:48.355561
15878,28,58.9,158,2026-03-04 03:34:54.715157
15879,28,58.9,157,2026-03-04 03:35:01.027352
15880,28,58.9,160,2026-03-04 03:35:07.400184
15881,28,58.9,154,2026-03-04 03:35:13.803241
15882,28,58.9,153,2026-03-04 03:35:20.104552
15883,28,58.9,154,2026-03-04 03:35:26.523595
15884,28,58.9,156,2026-03-04 03:35:32.977328
15885,28,58.9,157,2026-03-04 03:35:39.321308
15886,28,58.9,152,2026-03-04 03:35:45.694419
15887,28,58.9,154,2026-03-04 03:35:52.053142
15888,28,58.9,157,2026-03-04 03:35:58.399941
15889,28,58.9,158,2026-03-04 03:36:04.770826
15890,28,58.9,157,2026-03-04 03:36:11.100632
15891,28,58.9,156,2026-03-04 03:36:17.402774
15892,28,58.9,154,2026-03-04 03:36:23.76438
15893,28,58.9,160,2026-03-04 03:36:30.232999
15894,28,58.9,166,2026-03-04 03:36:36.67291
15895,28,58.9,173,2026-03-04 03:36:43.050144
15896,28,58.9,171,2026-03-04 03:36:49.430184
15897,28,58.9,169,2026-03-04 03:36:55.763229
15898,28,58.9,170,2026-03-04 03:37:02.091644
15899,28,58.9,169,2026-03-04 03:37:08.546628
15900,28,58.9,174,2026-03-04 03:37:15.548819
15901,28,58.8,175,2026-03-04 03:37:22.007176
15902,28,58.8,170,2026-03-04 03:37:28.271089
15903,28,58.8,171,2026-03-04 03:37:34.886701
15904,28,58.8,171,2026-03-04 03:37:41.276036
15905,28,58.8,172,2026-03-04 03:37:47.746257
15906,28,58.8,171,2026-03-04 03:37:54.077739
15907,28,58.8,175,2026-03-04 03:38:00.572606
15908,28,58.8,180,2026-03-04 03:38:07.954691
15909,28,58.8,178,2026-03-04 03:38:14.448656
15910,28,58.8,180,2026-03-04 03:38:21.058657
15911,28,58.8,177,2026-03-04 03:38:28.05177
15912,28,58.8,168,2026-03-04 03:38:34.58689
15913,28,58.8,173,2026-03-04 03:38:41.110368
15914,28,58.8,178,2026-03-04 03:38:47.493417
15915,28,58.8,177,2026-03-04 03:38:54.10509
15916,28,58.8,175,2026-03-04 03:39:00.459063
15917,28,58.8,179,2026-03-04 03:39:06.98398
15918,28,58.8,176,2026-03-04 03:39:13.436471
15919,28,58.8,174,2026-03-04 03:39:19.860008
15920,28,58.8,175,2026-03-04 03:39:26.588356
15921,28,58.7,176,2026-03-04 03:39:33.093566
15922,28,58.7,181,2026-03-04 03:39:39.606433
15923,28,58.7,177,2026-03-04 03:39:46.010138
15924,28,58.7,170,2026-03-04 03:39:52.611133
15925,28,58.7,178,2026-03-04 03:39:59.021429
15926,28,58.7,179,2026-03-04 03:40:05.370379
15927,28,58.7,176,2026-03-04 03:40:11.750714
15928,28,58.7,179,2026-03-04 03:40:18.179726
15929,28,58.7,181,2026-03-04 03:40:25.31419
15930,28,58.7,183,2026-03-04 03:40:31.879841
15931,28,58.7,180,2026-03-04 03:40:38.405406
15932,28,58.7,184,2026-03-04 03:40:44.897695
15933,28,58.7,184,2026-03-04 03:40:51.527328
15934,28,58.7,182,2026-03-04 03:40:57.976561
15935,28,58.7,178,2026-03-04 03:41:04.392634
15936,28,58.7,174,2026-03-04 03:41:10.704465
15937,28,58.7,174,2026-03-04 03:41:17.302821
15938,28,58.7,180,2026-03-04 03:41:23.643423
15939,28,58.7,178,2026-03-04 03:41:30.131137
15940,28,58.7,177,2026-03-04 03:41:36.521418
15941,28,58.7,178,2026-03-04 03:41:43.03595
15942,28,58.7,179,2026-03-04 03:41:49.384333
15943,28,58.7,186,2026-03-04 03:41:56.248986
15944,28,58.7,181,2026-03-04 03:42:02.87569
15945,28,58.7,182,2026-03-04 03:42:09.262009
15946,28,58.7,181,2026-03-04 03:42:15.815414
15947,28,58.6,183,2026-03-04 03:42:22.40557
15948,28,58.6,176,2026-03-04 03:42:29.496885
15949,28,58.6,175,2026-03-04 03:42:35.907355
15950,28,58.6,178,2026-03-04 03:42:42.280174
15951,28,58.6,176,2026-03-04 03:42:48.763624
15952,28,58.6,178,2026-03-04 03:42:55.158187
15953,28,58.6,178,2026-03-04 03:43:01.692441
15954,28,58.6,178,2026-03-04 03:43:08.038043
15955,28,58.6,174,2026-03-04 03:43:14.365401
15956,28,58.6,180,2026-03-04 03:43:20.795614
15957,28,58.6,176,2026-03-04 03:43:27.108763
15958,28,58.6,180,2026-03-04 03:43:33.630711
15959,28,58.6,176,2026-03-04 03:43:40.023839
15960,28,58.6,180,2026-03-04 03:43:46.346581
15961,28,58.5,178,2026-03-04 03:43:52.724362
15962,28,58.5,178,2026-03-04 03:43:59.202721
15963,28,58.5,179,2026-03-04 03:44:05.752822
15964,28,58.5,179,2026-03-04 03:44:12.153251
15965,28,58.5,181,2026-03-04 03:44:18.504664
15966,28,58.5,174,2026-03-04 03:44:24.910196
15967,28,58.5,177,2026-03-04 03:44:31.226659
15968,28,58.5,180,2026-03-04 03:44:37.569596
15969,28,58.5,178,2026-03-04 03:44:44.08785
15970,28,58.5,180,2026-03-04 03:44:50.431204
15971,28,58.5,178,2026-03-04 03:44:56.864963
15972,28,58.5,175,2026-03-04 03:45:03.432574
15973,28,58.5,175,2026-03-04 03:45:10.307986
15974,28,58.5,178,2026-03-04 03:45:17.673237
15975,28,58.5,174,2026-03-04 03:45:25.058318
15976,28,58.4,174,2026-03-04 03:45:32.517952
15977,28,58.4,177,2026-03-04 03:45:40.527607
15978,28,58.4,177,2026-03-04 03:45:47.617769
15979,28,58.4,172,2026-03-04 03:45:56.12345
15980,28,58.4,165,2026-03-04 03:46:04.391574
15981,28,58.4,174,2026-03-04 03:46:12.772967
15982,28,58.4,170,2026-03-04 03:46:20.006915
15983,28,58.4,172,2026-03-04 03:46:28.762585
15984,28,58.4,168,2026-03-04 03:46:35.972586
15985,28,58.4,169,2026-03-04 03:46:43.816292
15986,28,58.4,171,2026-03-04 03:46:51.820509
15987,28,58.4,168,2026-03-04 03:46:59.493662
15988,28,58.4,173,2026-03-04 03:47:06.656714
15989,28,58.4,176,2026-03-04 03:47:14.905702
15990,28,58.4,168,2026-03-04 03:47:22.608293
15991,28,58.4,167,2026-03-04 03:47:29.504896
15992,28,58.4,170,2026-03-04 03:47:36.729272
15993,28,58.4,168,2026-03-04 03:47:44.437608
15994,28,58.4,172,2026-03-04 03:47:51.283251
15995,28,58.3,168,2026-03-04 03:47:58.178186
15996,28,58.4,173,2026-03-04 03:48:04.807469
15997,28,58.4,172,2026-03-04 03:48:11.373653
15998,28,58.4,168,2026-03-04 03:48:17.777143
15999,28,58.4,173,2026-03-04 03:48:24.934808
16000,28,58.4,170,2026-03-04 03:48:31.854754
16001,28,58.4,169,2026-03-04 03:48:38.452816
16002,28,58.4,167,2026-03-04 03:48:45.427389
16003,28,58.4,170,2026-03-04 03:48:52.002227
16004,28,58.3,172,2026-03-04 03:48:59.500464
16005,28,58.3,169,2026-03-04 03:49:06.28745
16006,28,58.3,174,2026-03-04 03:49:14.220136
16007,28,58.3,170,2026-03-04 03:49:20.81179
16008,28,58.3,171,2026-03-04 03:49:27.796993
16009,28,58.3,170,2026-03-04 03:49:34.964952
16010,28,58.3,166,2026-03-04 03:49:41.332569
16011,28,58.3,166,2026-03-04 03:49:47.624223
16012,28,58.3,169,2026-03-04 03:49:54.051091
16013,28,58.3,168,2026-03-04 03:50:00.299067
16014,28,58.3,165,2026-03-04 03:50:06.674042
16015,28,58.2,168,2026-03-04 03:50:14.100385
16016,28,58.2,168,2026-03-04 03:50:20.588948
16017,28,58.2,170,2026-03-04 03:50:27.108221
16018,28,58.2,173,2026-03-04 03:50:33.482476
16019,28,58.2,168,2026-03-04 03:50:39.864611
16020,28,58.2,167,2026-03-04 03:50:46.483876
16021,28,58.2,175,2026-03-04 03:50:52.777416
16022,28,58.2,169,2026-03-04 03:50:59.100717
16023,28,58.2,170,2026-03-04 03:51:05.673626
16024,28,58.2,171,2026-03-04 03:51:12.179015
16025,28,58.2,168,2026-03-04 03:51:18.529455
16026,28,58.2,168,2026-03-04 03:51:24.976671
16027,28,58.2,169,2026-03-04 03:51:32.269365
16028,28,58.2,168,2026-03-04 03:51:38.775727
16029,28,58.2,170,2026-03-04 03:51:45.745663
16030,28,58.1,171,2026-03-04 03:51:52.434514
16031,28,58.1,171,2026-03-04 03:51:59.120478
16032,28,58.1,172,2026-03-04 03:52:05.412392
16033,28,58.1,169,2026-03-04 03:52:11.797865
16034,28,58.1,171,2026-03-04 03:52:18.171558
16035,28,58.1,166,2026-03-04 03:52:24.467458
16036,28,58.1,168,2026-03-04 03:52:30.941216
16037,28,58.1,172,2026-03-04 03:52:37.44156
16038,28,58.1,170,2026-03-04 03:52:44.180588
16039,28,58.1,168,2026-03-04 03:52:50.628485
16040,28,58.1,171,2026-03-04 03:52:57.059795
16041,28,58.1,170,2026-03-04 03:53:03.606304
16042,28,58.1,171,2026-03-04 03:53:09.90826
16043,28,58.1,170,2026-03-04 03:53:16.399607
16044,28,58.1,166,2026-03-04 03:53:23.47186
16045,28,58.1,171,2026-03-04 03:53:29.891846
16046,28,58.1,167,2026-03-04 03:53:36.367582
16047,28,58,166,2026-03-04 03:53:42.738569
16048,28,58.1,165,2026-03-04 03:53:49.05601
16049,28,58.1,164,2026-03-04 03:53:55.636004
16050,28,58.1,165,2026-03-04 03:54:02.176299
16051,28,58,167,2026-03-04 03:54:08.672548
16052,28,58,163,2026-03-04 03:54:15.059439
16053,28,58,172,2026-03-04 03:54:21.438487
16054,28,58,167,2026-03-04 03:54:27.866164
16055,28,58,166,2026-03-04 03:54:34.42706
16056,28,58,164,2026-03-04 03:54:41.080396
16057,28,58,166,2026-03-04 03:54:47.403592
16058,28,58,163,2026-03-04 03:54:53.787434
16059,28,58,164,2026-03-04 03:55:00.224995
16060,28,58,165,2026-03-04 03:55:06.814357
16061,28,58,164,2026-03-04 03:55:13.384238
16062,28,58,166,2026-03-04 03:55:19.959706
16063,28,58,166,2026-03-04 03:55:26.342454
16064,28,58,165,2026-03-04 03:55:32.682298
16065,28,58,168,2026-03-04 03:55:39.159097
16066,28,57.9,170,2026-03-04 03:55:45.729904
16067,28,58,164,2026-03-04 03:55:52.387556
16068,28,58,170,2026-03-04 03:55:58.687155
16069,28,58,167,2026-03-04 03:56:05.034603
16070,28,58,164,2026-03-04 03:56:11.610886
16071,28,58,166,2026-03-04 03:56:18.046577
16072,28,57.9,164,2026-03-04 03:56:24.689053
16073,28,58,159,2026-03-04 03:56:31.244051
16074,28,57.9,163,2026-03-04 03:56:38.052304
16075,28,57.9,164,2026-03-04 03:56:44.567777
16076,28,57.9,164,2026-03-04 03:56:50.932856
16077,28,57.9,164,2026-03-04 03:56:57.243322
16078,28,57.9,163,2026-03-04 03:57:03.681058
16079,28,57.9,166,2026-03-04 03:57:09.988193
16080,28,57.9,163,2026-03-04 03:57:16.330852
16081,28,57.9,161,2026-03-04 03:57:22.847099
16082,28,57.9,166,2026-03-04 03:57:29.17938
16083,28,57.9,161,2026-03-04 03:57:35.556013
16084,28,57.9,166,2026-03-04 03:57:41.951184
16085,28,57.9,166,2026-03-04 03:57:48.313665
16086,28,57.9,161,2026-03-04 03:57:55.868674
16087,28,57.8,165,2026-03-04 03:58:02.220687
16088,28,57.8,165,2026-03-04 03:58:09.017117
16089,28,57.8,162,2026-03-04 03:58:15.384971
16090,28,57.9,166,2026-03-04 03:58:22.302471
16091,28,57.8,169,2026-03-04 03:58:28.616027
16092,28,57.8,166,2026-03-04 03:58:35.357786
16093,28,57.8,161,2026-03-04 03:58:42.992704
16094,28,57.8,163,2026-03-04 03:58:49.962585
16095,28,57.8,163,2026-03-04 03:58:56.753427
16096,28,57.8,164,2026-03-04 03:59:03.22861
16097,28,57.8,166,2026-03-04 03:59:09.59103
16098,28,57.8,164,2026-03-04 03:59:16.809697
16099,28,57.8,155,2026-03-04 03:59:24.971739
16100,28,57.8,161,2026-03-04 03:59:31.574152
16101,28,57.8,163,2026-03-04 03:59:38.580085
16102,28,57.8,167,2026-03-04 03:59:45.265504
16103,28,57.8,162,2026-03-04 03:59:52.648832
16104,28,57.8,165,2026-03-04 04:00:00.17042
16105,28,57.8,161,2026-03-04 04:00:06.834978
16106,28,57.8,159,2026-03-04 04:00:14.910628
16107,28,57.8,165,2026-03-04 04:00:22.124259
16108,28,57.8,162,2026-03-04 04:00:29.464449
16109,28,57.8,165,2026-03-04 04:00:37.447841
16110,28,57.8,158,2026-03-04 04:00:43.808234
16111,28,57.8,165,2026-03-04 04:00:50.564143
16112,28,57.8,163,2026-03-04 04:00:57.13522
16113,28,57.8,160,2026-03-04 04:01:04.417302
16114,28,57.8,162,2026-03-04 04:01:10.855904
16115,28,57.8,160,2026-03-04 04:01:17.595714
16116,28,57.8,164,2026-03-04 04:01:24.155026
16117,28,57.8,156,2026-03-04 04:01:30.765519
16118,28,57.8,157,2026-03-04 04:01:37.01262
16119,28,57.8,160,2026-03-04 04:01:43.835001
16120,28,57.8,158,2026-03-04 04:01:50.092077
16121,28,57.8,157,2026-03-04 04:01:57.935686
16122,28,57.8,156,2026-03-04 04:02:04.281449
16123,28,57.8,158,2026-03-04 04:02:10.626232
16124,28,57.8,154,2026-03-04 04:02:17.153247
16125,28,57.8,154,2026-03-04 04:02:24.981634
16126,28,57.8,158,2026-03-04 04:02:31.511922
16127,28,57.7,158,2026-03-04 04:02:37.992113
16128,28,57.7,161,2026-03-04 04:02:45.955552
16129,28,57.8,162,2026-03-04 04:02:52.449221
16130,28,57.7,158,2026-03-04 04:02:58.815341
16131,28,57.7,159,2026-03-04 04:03:05.26479
16132,28,57.7,162,2026-03-04 04:03:11.782998
16133,28,57.7,164,2026-03-04 04:03:18.199813
16134,28,57.7,159,2026-03-04 04:03:25.267578
16135,28,57.7,150,2026-03-04 04:03:31.781193
16136,28,57.7,156,2026-03-04 04:03:38.616779
16137,28,57.7,155,2026-03-04 04:03:45.371635
16138,28,57.7,158,2026-03-04 04:03:51.851755
16139,28,57.7,157,2026-03-04 04:03:58.387458
16140,28,57.7,158,2026-03-04 04:04:05.368401
16141,28,57.7,162,2026-03-04 04:04:12.416324
16142,28,57.7,163,2026-03-04 04:04:19.077108
16143,28,57.7,164,2026-03-04 04:04:25.788789
16144,28,57.7,161,2026-03-04 04:04:32.727059
16145,28,57.7,157,2026-03-04 04:04:39.776404
16146,28,57.7,163,2026-03-04 04:04:46.742742
16147,28,57.7,161,2026-03-04 04:04:53.488965
16148,28,57.6,161,2026-03-04 04:05:00.057027
16149,28,57.6,155,2026-03-04 04:05:06.555258
16150,28,57.6,162,2026-03-04 04:05:13.253557
16151,28,57.6,162,2026-03-04 04:05:20.084885
16152,28,57.6,156,2026-03-04 04:05:26.741103
16153,28,57.6,165,2026-03-04 04:05:33.830558
16154,28,57.6,158,2026-03-04 04:05:40.379195
16155,28,57.6,154,2026-03-04 04:05:46.744839
16156,28,57.6,161,2026-03-04 04:05:53.888613
16157,28,57.5,161,2026-03-04 04:06:00.818964
16158,28,57.6,162,2026-03-04 04:06:07.333223
16159,28,57.5,161,2026-03-04 04:06:13.7197
16160,28,57.5,162,2026-03-04 04:06:20.073244
16161,28,57.5,158,2026-03-04 04:06:26.494478
16162,28,57.5,155,2026-03-04 04:06:33.51882
16163,28,57.5,155,2026-03-04 04:06:39.933385
16164,28,57.5,159,2026-03-04 04:06:46.514602
16165,28,57.5,157,2026-03-04 04:06:52.931052
16166,28,57.5,155,2026-03-04 04:06:59.39388
16167,28,57.5,156,2026-03-04 04:07:05.705622
16168,28,57.5,155,2026-03-04 04:07:12.365364
16169,28,57.5,157,2026-03-04 04:07:19.693391
16170,28,57.4,158,2026-03-04 04:07:26.255487
16171,28,57.4,159,2026-03-04 04:07:33.413493
16172,28,57.4,162,2026-03-04 04:07:40.006058
16173,28,57.4,156,2026-03-04 04:07:46.515363
16174,28,57.4,154,2026-03-04 04:07:52.838263
16175,28,57.4,151,2026-03-04 04:07:59.184141
16176,28,57.4,157,2026-03-04 04:08:05.614208
16177,28,57.4,162,2026-03-04 04:08:11.945183
16178,28,57.4,158,2026-03-04 04:08:18.199206
16179,28,57.4,154,2026-03-04 04:08:24.803149
16180,28,57.4,154,2026-03-04 04:08:31.122744
16181,28,57.4,154,2026-03-04 04:08:38.299868
16182,28,57.4,157,2026-03-04 04:08:46.084695
16183,28,57.4,154,2026-03-04 04:08:52.509914
16184,28,57.4,154,2026-03-04 04:08:59.073573
16185,28,57.3,158,2026-03-04 04:09:05.408162
16186,28,57.3,159,2026-03-04 04:09:11.728182
16187,28,57.3,163,2026-03-04 04:09:18.184992
16188,28,57.3,160,2026-03-04 04:09:24.631883
16189,28,57.3,155,2026-03-04 04:09:30.963785
16190,28,57.3,152,2026-03-04 04:09:37.363774
16191,28,57.3,157,2026-03-04 04:09:43.959994
16192,28,57.3,159,2026-03-04 04:09:50.606312
16193,28,57.3,157,2026-03-04 04:09:56.949882
16194,28,57.3,155,2026-03-04 04:10:03.329314
16195,28,57.3,155,2026-03-04 04:10:09.64306
16196,28,57.4,151,2026-03-04 04:10:15.991565
16197,28,57.4,153,2026-03-04 04:10:22.277638
16198,28,57.3,162,2026-03-04 04:10:28.738811
16199,28,57.3,158,2026-03-04 04:10:35.169162
16200,28,57.3,163,2026-03-04 04:10:41.623295
16201,28,57.3,163,2026-03-04 04:10:47.946673
16202,28,57.3,160,2026-03-04 04:10:54.28038
16203,28,57.3,161,2026-03-04 04:11:00.757911
16204,28,57.3,162,2026-03-04 04:11:07.246635
16205,28,57.3,162,2026-03-04 04:11:14.952837
16206,28,57.3,158,2026-03-04 04:11:21.371561
16207,28,57.3,154,2026-03-04 04:11:27.78667
16208,28.1,57.3,155,2026-03-04 04:11:34.055515
16209,28.1,57.3,156,2026-03-04 04:11:40.331375
16210,28,57.3,158,2026-03-04 04:11:46.769426
16211,28.1,57.3,160,2026-03-04 04:11:53.100961
16212,28.1,57.3,158,2026-03-04 04:12:00.348335
16213,28.1,57.3,155,2026-03-04 04:12:06.760559
16214,28.1,57.2,162,2026-03-04 04:12:13.162383
16215,28.1,57.2,158,2026-03-04 04:12:19.598562
16216,28.1,57.2,156,2026-03-04 04:12:25.874243
16217,28.1,57.2,154,2026-03-04 04:12:32.507892
16218,28.1,57.2,156,2026-03-04 04:12:39.070348
16219,28.1,57.2,154,2026-03-04 04:12:45.754108
16220,28.1,57.2,151,2026-03-04 04:12:52.025965
16221,28.1,57.2,149,2026-03-04 04:12:58.943195
16222,28.1,57.2,152,2026-03-04 04:13:06.205849
16223,28.1,57.2,152,2026-03-04 04:13:12.516029
16224,28.1,57.1,153,2026-03-04 04:13:19.152989
16225,28.1,57.1,148,2026-03-04 04:13:25.579469
16226,28.1,57.1,153,2026-03-04 04:13:32.006425
16227,28.1,57.1,156,2026-03-04 04:13:38.671919
16228,28.1,57,155,2026-03-04 04:13:45.116197
16229,28.1,57,150,2026-03-04 04:13:51.523581
16230,28.1,57,153,2026-03-04 04:13:57.801457
16231,28.1,57,151,2026-03-04 04:14:04.303454
16232,28.1,57,158,2026-03-04 04:14:10.893997
16233,28.1,57,167,2026-03-04 04:14:17.812682
16234,28.1,57,155,2026-03-04 04:14:24.369816
16235,28.1,57,159,2026-03-04 04:14:31.129117
16236,28.1,57,154,2026-03-04 04:14:37.571045
16237,28.1,57,160,2026-03-04 04:14:43.867453
16238,28.1,57,157,2026-03-04 04:14:50.299115
16239,28.1,57,158,2026-03-04 04:14:56.648444
16240,28.1,56.9,151,2026-03-04 04:15:02.926888
16241,28.1,57,151,2026-03-04 04:15:09.763567
16242,28.1,56.9,156,2026-03-04 04:15:16.016928
16243,28.1,56.9,164,2026-03-04 04:15:22.357387
16244,28.1,56.9,165,2026-03-04 04:15:28.803009
16245,28.1,56.9,157,2026-03-04 04:15:35.175813
16246,28.1,56.9,148,2026-03-04 04:15:41.959939
16247,28.1,56.9,157,2026-03-04 04:15:49.021446
16248,28.1,56.9,165,2026-03-04 04:15:55.356471
16249,28.1,56.9,162,2026-03-04 04:16:01.72779
16250,28.1,56.9,157,2026-03-04 04:16:08.053434
16251,28.1,56.9,159,2026-03-04 04:16:14.697547
16252,28.1,56.9,162,2026-03-04 04:16:21.232844
16253,28.1,56.9,155,2026-03-04 04:16:27.682935
16254,28.1,56.9,156,2026-03-04 04:16:34.189712
16255,28.1,56.9,160,2026-03-04 04:16:40.754833
16256,28.1,56.9,161,2026-03-04 04:16:47.375451
16257,28.1,56.9,156,2026-03-04 04:16:53.731027
16258,28.1,56.9,148,2026-03-04 04:17:00.196635
16259,28.1,56.9,158,2026-03-04 04:17:06.838821
16260,28.1,56.9,153,2026-03-04 04:17:13.678665
16261,28.1,56.8,159,2026-03-04 04:17:20.678644
16262,28.1,56.8,155,2026-03-04 04:17:27.047201
16263,28.1,56.8,156,2026-03-04 04:17:33.708151
16264,28.2,56.8,151,2026-03-04 04:17:40.25732
16265,28.1,56.8,152,2026-03-04 04:17:46.626766
16266,28.2,56.8,148,2026-03-04 04:17:52.979807
16267,28.2,56.8,154,2026-03-04 04:17:59.221452
16268,28.1,56.8,155,2026-03-04 04:18:05.894391
16269,28.2,56.8,156,2026-03-04 04:18:12.353793
16270,28.2,56.8,152,2026-03-04 04:18:18.672327
16271,28.2,56.8,150,2026-03-04 04:18:25.061395
16272,28.2,56.7,159,2026-03-04 04:18:31.500691
16273,28.1,56.7,158,2026-03-04 04:18:37.986115
16274,28.1,56.7,150,2026-03-04 04:18:44.363268
16275,28.2,56.7,151,2026-03-04 04:18:50.681137
16276,28.2,56.7,150,2026-03-04 04:18:57.059109
16277,28.1,56.7,159,2026-03-04 04:19:03.373067
16278,28.1,56.7,158,2026-03-04 04:19:09.724975
16279,28.2,56.7,158,2026-03-04 04:19:16.210377
16280,28.1,56.7,155,2026-03-04 04:19:22.573518
16281,28.1,56.7,161,2026-03-04 04:19:28.963567
16282,28.1,56.7,165,2026-03-04 04:19:35.377897
16283,28.1,56.7,160,2026-03-04 04:19:41.641096
16284,28.1,56.7,161,2026-03-04 04:19:48.021213
16285,28.1,56.7,162,2026-03-04 04:19:56.135924
16286,28.1,56.7,158,2026-03-04 04:20:02.528978
16287,28.1,56.7,155,2026-03-04 04:20:09.014555
16288,28.1,56.7,153,2026-03-04 04:20:15.342133
16289,28.1,56.6,157,2026-03-04 04:20:21.549757
16290,28.1,56.6,155,2026-03-04 04:20:27.959523
16291,28.1,56.6,153,2026-03-04 04:20:34.270673
16292,28.2,56.6,149,2026-03-04 04:20:40.669298
16293,28.2,56.6,146,2026-03-04 04:20:47.361359
16294,28.2,56.5,153,2026-03-04 04:20:53.86097
16295,28.2,56.5,151,2026-03-04 04:21:00.283925
16296,28.2,56.5,153,2026-03-04 04:21:06.657238
16297,28.2,56.5,148,2026-03-04 04:21:13.019231
16298,28.1,56.5,152,2026-03-04 04:21:19.43008
16299,28.1,56.5,150,2026-03-04 04:21:25.682028
16300,28.2,56.5,153,2026-03-04 04:21:32.140119
16301,28.1,56.5,148,2026-03-04 04:21:38.392039
16302,28.2,56.5,154,2026-03-04 04:21:44.743562
16303,28.1,56.5,158,2026-03-04 04:21:51.063202
16304,28.1,56.5,155,2026-03-04 04:21:57.974454
16305,28.1,56.5,155,2026-03-04 04:22:04.542112
16306,28.1,56.5,151,2026-03-04 04:22:11.291406
16307,28.1,56.5,152,2026-03-04 04:22:18.307865
16308,28.1,56.5,153,2026-03-04 04:22:24.70574
16309,28.1,56.5,158,2026-03-04 04:22:31.036435
16310,28.1,56.5,159,2026-03-04 04:22:38.82646
16311,28.1,56.4,158,2026-03-04 04:22:45.173072
16312,28.1,56.4,155,2026-03-04 04:22:51.571652
16313,28.1,56.4,152,2026-03-04 04:22:57.959922
